,Lactobacillus,Streptococcus,Anaerococcus,Peptoniphilus,Prevotella,Finegoldia,Campylobacter,Peptostreptococcus,Bacteroides,Dialister,Escherichia-Shigella,Porphyromonas,Actinotignum,Holdemanella,Ezakiella,Actinomyces,Flavobacterium,Corynebacterium,Mobiluncus,Limosilactobacillus,Murdochiella,Facklamia,Faecalibacterium,Staphylococcus,Bacillus,Limnohabitans,Fluviicola,Catenibacterium,Clostridium sensu stricto 1,Cutibacterium,Stenotrophomonas,Ureaplasma,Aerococcus,Atopobium,Gardnerella,Prevotella_7,Tabrizicola,Fenollaria,Fusobacterium,W5053,Gemella,Ligilactobacillus,Prevotella_9,Blautia,UCG-002,UCG-005,Mitsuokella,Coprococcus,[Eubacterium] hallii group,Veillonella,Haemophilus,Enterococcus,Micrococcus,Varibaculum,Levilactobacillus,Paracoccus,Subdoligranulum,Alistipes,Acidovorax,Erysipelotrichaceae UCG-003,[Eubacterium] siraeum group,Bifidobacterium,Rufibacter,Pseudohongiella,Fusicatenibacter,Butyricicoccus,Rickettsiella,Parabacteroides,Ramlibacter,Polaromonas,Parvimonas,Companilactobacillus,Dyadobacter,Brevibacterium,Pyramidobacter,Lawsonella,Megasphaera,Acidaminococcus,Fungi,Lactiplantibacillus,Megamonas,Sutterella,Reyranella,Fastidiosipila,Virgibacillus,Ferritrophicum,Sneathia,CL500-29 marine group,Mycoplasma,Methylobacterium-Methylorubrum,Polynucleobacter,Novosphingobium,Malikia,Aggregatibacter,Xanthobacter,Tessaracoccus,Rhodobacter,Pseudarcicella,Burkholderia-Caballeronia-Paraburkholderia,Capnocytophaga,Pseudomonas,Blastococcus,Solirubrobacter,Mycobacterium,Achromobacter,Gordonia,Alloprevotella,Cloacibacterium,Ureibacillus,Hyphomicrobium,Gallicola,Lacticaseibacillus,Sulfuritalea,Cyanobium PCC-6307,Allorhizobium-Neorhizobium-Pararhizobium-Rhizobium,Acinetobacter,Arcanobacterium,Mageeibacillus,Granulicatella,Pediococcus,Cohnella,Paenibacillus,Rhodoferax,Acetobacter,Lachnospiraceae NK4A136 group,Helcococcus,Nocardioides,Chryseobacterium,Arenimonas,Gaiella,Rikenellaceae RC9 gut group,Bradyrhizobium,Bauldia,Collinsella,Lactococcus,Spirochaeta,Ruminococcus,Roseburia,Methylotenera,Peptococcus,Olsenella,Pelomonas,[Agitococcus] lubricus group,1174-901-12,Bergeyella,Enhydrobacter,Slackia,Solobacterium,Pleurocapsa PCC-7319,Deinococcus,Planococcus,Anoxybacillus,Phenylobacterium,Microbacterium,Pseudoalteromonas,Lysinibacillus,JGI 0001001-H03,Aeromonas,Massilia,Alloscardovia,Simplicispira,Fretibacterium,Tannerella,Psychrobacter,Paeniglutamicibacter,Treponema,Bosea,Lachnospira,Intestinibacter,Oligoflexus,Brevundimonas,Sphingomonas,Halalkalibacillus,Comamonas,Tepidimonas,Sphingobacterium,Geobacillus,OLB8,Legionella,Ethanoligenens,Iamia,Tepidiphilus,Rothia,Yersinia,Latilactobacillus,Altererythrobacter,Kingella,Turicibacter,Globicatella,Tolumonas,Howardella,Candidatus Aquiluna,Xanthomonas,Dermabacter,NK4A214 group,Hymenobacter,[Ruminococcus] torques group,Lachnoclostridium,Kocuria,hgcI clade,Streptomyces,Pseudonocardia,Shuttleworthia,Ralstonia,Moraxella,Thermomonas,Buttiauxella,Arthrobacter,Actinoplanes,S5-A14a,Christensenellaceae R-7 group,Sphingobium,Mucilaginibacter,Pseudopropionibacterium,Haliangium,Brachybacterium,Rhodococcus,Thiobacillus,Rivicola,Choanozoa,Rhodoluna,Desulfatirhabdium,Paludibacter,Cellvibrio,Leptothrix,Friedmanniella,Azospirillum,Citrobacter
116,0.379135990522129,0,0.098925277143099,0.082021663704832,0.284251502073284,0.026487264111026,0.002432935601252,0.001586697131252,0,0.035372768046035,0,0,0,0,0.006748751798257,0,0,0,0.004781247355505,0.001332825590251,0,0,0,0,0,0,0,0,0,0.008441228738258,0.002200220022002,0,0,0.011529999153762,0,0,0,0,0.013984090716764,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001502073284252,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001565541169502,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.007743082000508,0,0,0,0,0,0,0,0.001565541169502,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 M301,0.995700518902891,0.000494193229553,0.000395354583642,0.000395354583642,0.000642451198419,0.000247096614776,0,0,0,4.94193229552755E-05,4.94193229552755E-05,9.8838645910551E-05,0,0,0,0,0,0.000247096614776,0,0.000444773906597,0,0,0,0,4.94193229552755E-05,0,0,0,0,0,0,0.000543612552508,4.94193229552755E-05,0,0,0,0,0.000247096614776,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.94193229552755E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
170,0.998619369327909,0,0,0,0.000386576588185,3.6816817922427E-05,0,1.84084089612135E-05,0,0,1.84084089612135E-05,0,0,0,0,0,9.20420448060674E-05,0,0,3.6816817922427E-05,0,0,0,0,7.36336358448539E-05,1.84084089612135E-05,0,0,0,0,0,0,0,0.000128858862728,0,0,0,0,3.6816817922427E-05,0,0,3.6816817922427E-05,0,0,0,0,0,0,0,0,0,1.84084089612135E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.6816817922427E-05,0,0,0,0,0,0,0,0,0,3.6816817922427E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.84084089612135E-05,0,0,0,0,0,3.6816817922427E-05,0,0,1.84084089612135E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
50,0.998625946282277,0.000129627709219,7.77766255314736E-05,5.18510836876491E-05,0.000259255418438,7.77766255314736E-05,0,0,0,0,0,0,0,0,0,2.59255418438245E-05,0.000155553251063,2.59255418438245E-05,0,5.18510836876491E-05,0,0,0,5.18510836876491E-05,0,0,0,0,0,2.59255418438245E-05,2.59255418438245E-05,2.59255418438245E-05,0,0,0,0,2.59255418438245E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.59255418438245E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.59255418438245E-05,2.59255418438245E-05,2.59255418438245E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
67,0.995412844036697,0.000199441563622,0.000139609094535,0.000279218189071,0.000438771439968,7.97766254487435E-05,1.99441563621859E-05,0,0,3.98883127243718E-05,0,0,0,0,0,1.99441563621859E-05,5.98324690865576E-05,0.000797766254487,9.97207818109294E-05,0.001695253290786,0,0,1.99441563621859E-05,0,0.000119664938173,0,0,0,0,0,0,0,0,3.98883127243718E-05,0,0,0,0,0,0,1.99441563621859E-05,1.99441563621859E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000119664938173,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
158,0.022280804035386,0,0,0.02932752021495,0.232947200324453,0,0,0,0,0.013028820562216,0,0.001039263896986,0,0,0,0,0,0,0,0,0,0,0,0.000278826899191,0.000228131099338,0,0,0,0,0,0,0.00050695799853,0.04428278117158,0.003219183290664,0.000177435299485,0,0,0,0,0,0.022078020835974,0,0,0,0,0,0,0,0,0,0,0,0,0.000202783199412,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.051861803249601,0,0,0,0,0,0.051760411649895,0,0,0,0,0,0,0.002255963093458,0,0,0.18138957187397,0,0.009378722972802,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.003269879090517,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
47,0.986857344277154,0.00031891501754,1.67850009231751E-05,0,5.03550027695252E-05,0,0,0,0,0,0.000134280007385,0,0,0,0,0,3.35700018463501E-05,0,1.67850009231751E-05,0.006613290363731,0,0,0,0,5.03550027695252E-05,0,0,0,0,0,0.005102640280645,3.35700018463501E-05,0,1.67850009231751E-05,0,5.03550027695252E-05,0,0,0,0,1.67850009231751E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.35700018463501E-05,0,0,0,0,0,0,0,0,0,3.35700018463501E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000218205012001,0,0,0,1.67850009231751E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.67850009231751E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
171,0.997836843955331,1.35197252791823E-05,1.35197252791823E-05,2.70394505583647E-05,8.1118351675094E-05,2.70394505583647E-05,0,0,0,0,0.000378552307817,0,0,0,0,1.35197252791823E-05,2.70394505583647E-05,4.0559175837547E-05,0,0.001068058297055,0,0,0,0,2.70394505583647E-05,0,0,0,0,8.1118351675094E-05,0,0,2.70394505583647E-05,2.70394505583647E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.35197252791823E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.35197252791823E-05,0,0,0,0,0,0,1.35197252791823E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.35197252791823E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 M280,0.590296879446078,0.002039267760599,0.000142274494926,0.000142274494926,0.041781276676468,0.000237124158209,0,0,0,0.002418666413734,0,0,0,0,0,0,0,0.000901071801195,0.000142274494926,0,0,0,0,0.000616522811344,0,0,0,0,0,0,0,0.000806222137911,0.028217774826899,0.041212178696766,0.000474248316418,0,0,0,0,0,0.004125960352841,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.024660912453761,0,0,0,0,0,0.00692402541971,0,0,0,0,0,0,0,0,0,0.018780233330172,0,0.000237124158209,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
160,0.993323011418618,0.000169343913296,0.000362879814206,4.83839752274047E-05,0.000241919876137,0.000217727888523,0,0,0,0,0,0,0,0,0,7.2575962841107E-05,7.2575962841107E-05,0.000362879814206,0,0,0,0,0,0.000266111863751,0,0,0,0,0,0,7.2575962841107E-05,0.001983742984324,0,4.83839752274047E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.83839752274047E-05,0,0,0,0,0,0,0,0,0,0,0,4.83839752274047E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.67679504548094E-05,0,0,0.000532223727501,0,0,0,0,0,0,4.83839752274047E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001209599380685,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
103,0.141109952682653,0.000120298339883,0.000481193359532,0.002365867351031,0.585812815783142,0.000360895019649,0,0,0,0.03071617611677,0,0,0,0,0,0,0,0,0.014916994145481,0,0,0,0,0,0,0,0,0,0,0,0,0.000120298339883,0.005654021974497,0.033282540700938,0.000280696126393,0,0,0,0,0,0.001243082845457,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.014716496912343,0,0,0,0,0,0.104819953484642,0,0,0,0,0,0,0.030515678883631,0,0,0.000320795573021,0,0.000481193359532,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000801988932553,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
63,0.971027329972783,0.001272285120706,0.000483146248369,0.000450936498478,0.00499251123315,0.003881274861901,0,0.000144943874511,0,0,0,0,0,0,0,0.000579775498043,0.000982397371684,0.007118354725976,0,0,0,0.000322097498913,0.000161048749456,0.000289887749022,0,0.000177153624402,0,0,0,0,0,0.000209363374293,0,0.000161048749456,0,0,0,0,0,0,0,0,0.00111123637125,0,0.000177153624402,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000193258499348,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
62,0.97655381505811,0.000151591712986,0.00052214923362,0.002593902644433,0.010746168098366,0.002947616641401,0.00058952332828,0,0.000101061141991,0.001499073606198,0,0,0,0.000134748189321,0,0,0.000117904665656,0,0.000134748189321,0.000791645612262,0,0,0.000202122283982,0,0,0,0,0,0,0,0,0,0,0.000218965807647,0,0,0,0,0.000168435236652,0,0,0.000252652854977,0,0,0,0,0,0,0,0,0,0,0,8.42176183257538E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000101061141991,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 M286,0.997104010209591,0.000589014872626,0.000196338290875,4.90845727187945E-05,0.000539930299907,0.000147253718156,0,4.90845727187945E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000294507436313,0,0,0,0,0,0,0,0,0,4.90845727187945E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.90845727187945E-05,0,0,0,0,4.90845727187945E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00039267658175,0,0,0,0,0,0,0,0,0,0,0,0,0,9.8169145437589E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.8169145437589E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.8169145437589E-05,4.90845727187945E-05,4.90845727187945E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,0.995493998153278,0.0001108033241,0,7.38688827331487E-05,0.000812557710065,7.38688827331487E-05,0,0,0,0,0,0,0,0,0,0,0.000258541089566,0.000147737765466,3.69344413665743E-05,0.001366574330563,0,0,0,0,7.38688827331487E-05,0.000221606648199,0,0,0,0,7.38688827331487E-05,0,0,0.000147737765466,0,0,3.69344413665743E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.69344413665743E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.69344413665743E-05,0,0,0,3.69344413665743E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.69344413665743E-05,0,3.69344413665743E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
39,0.590803019903912,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.014648494950485,0,0,0,0,0,0,0.126581037356604,0,0,0,0,0.007177174232768,0.002215903519953,0.01396215315227,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.093813118933229,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.006922247279145,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.003392489459751,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.030924600451025,0,0.010197078144916,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.018119423472889,0.007412491420728,0.005118148838121,0.002745367192862,0.002451220707913,0.002274732816943,0.001509951956074,0.001353073830768,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14,0.004043812431376,0.000615944939878,0.009640877319836,0.030475884416593,0.411665461557002,0.008650009373075,0.000615944939878,0.011622613213358,0,0.021129589459307,0,0,0,0,0,0.001954955678745,0.000964087731984,0.000294582362551,0.001606812886639,0,0.000964087731984,0,0,0,0.000241021932996,0,0,0,0,0,0,0.040625585817198,0,0.413888219383519,0.001847834819635,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000241021932996,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
153,0.996749435665914,0.00010835214447,0,0,0.000180586907449,0.000144469525959,0,0,0,0,1.8058690744921E-05,0,0,0,0,0,0.000144469525959,0,0,0,0,0,0,1.8058690744921E-05,0,0,0,0,0,0,0,0.002058690744921,1.8058690744921E-05,1.8058690744921E-05,0,1.8058690744921E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.8058690744921E-05,0,0,0,0,1.8058690744921E-05,0,0,0,0,0,0,0,0,0,0,0,1.8058690744921E-05,0,0,0,0,0,0.00010835214447,0,0,1.8058690744921E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.8058690744921E-05,0,0,0,0,0,0,0,0,0,0,1.8058690744921E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.8058690744921E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
163,0.997615740740741,0.000162037037037,0.000277777777778,0.000138888888889,0,0.000717592592593,0,2.31481481481481E-05,0,2.31481481481481E-05,0,0,0,0,0,6.94444444444444E-05,4.62962962962963E-05,0.000277777777778,2.31481481481481E-05,0,0,0,0,2.31481481481481E-05,9.25925925925926E-05,0,0,0,0,6.94444444444444E-05,4.62962962962963E-05,0,0,2.31481481481481E-05,0,0,0,0,0,0,0,2.31481481481481E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.31481481481481E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.31481481481481E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60,0.998372352707383,3.78522626189981E-05,3.78522626189981E-05,3.78522626189981E-05,0.000264965838333,1.8926131309499E-05,0,0,0,0,0,1.8926131309499E-05,0,0,0,0,1.8926131309499E-05,0,1.8926131309499E-05,0.000681340727142,0,0,0,0,0,0,1.8926131309499E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.8926131309499E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,1.8926131309499E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.8926131309499E-05,0,0,0,0,0,0,1.8926131309499E-05,0,0,1.8926131309499E-05,0,0,1.8926131309499E-05,1.8926131309499E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.8926131309499E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
